IDArt;CodProveedor;Articulo;PrecioCosto;PorcIVA;IDProveedor;IDRubro;IDMoneda;MargenMin;MargenInt;MargenMay;UniBulto;PorcDto;PorcRec;PrecioFlete;PVMin;PVInt;PVMay;CodBarra;Nota
000806;000806;PIONONO DEVIANO 180G;2039.0000;0.0;14;3;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;4500.0000;2447.0000;4500.0000;7795293601791;Rubro: ALMACEN
000807;000807;TOMATE PERITA ARCOR LATA 400G;782.0000;0.0;10;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1300.0000;938.0000;1300.0000;7790580567903;Rubro: ALMACEN
000808;000808;ALFAJOR BYN NEGRO SIMPLE 50G;552.0000;0.0;10;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;662.0000;1000.0000;7790040141179;Rubro: GOLOSINAS
000809;000809;GALLETAS TRAVIATA X3 324G;1037.0000;0.0;10;3;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;2600.0000;1244.0000;2600.0000;7790040144088;Rubro: ALMACEN
000810;000810;GALLETAS CRIOLLITAS X1 100G;385.0000;0.0;10;3;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;900.0000;462.0000;900.0000;7790040377707;Rubro: ALMACEN
000811;000811;LECHE LS ENTERA SACHET 1L;1117.0000;0.0;12;7;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1340.0000;2400.0000;7790742448309;Rubro: LACTEOS
000812;000812;LECHE LS DESCREMADA SACHET 1L;1171.0000;0.0;12;7;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1405.0000;2400.0000;7790742448101;Rubro: LACTEOS
000813;000813;YOGUR SER FIRME VAINILLA 190G;1536.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;1843.0000;2700.0000;7791337007246;Rubro: LACTEOS
000814;000814;YOGUR SER FIRME FRUTILLA 190G;1536.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;1843.0000;2700.0000;7791337007864;Rubro: LACTEOS
000815;000815;LECHE LS ENTERA LARGA VIDA 1L;1329.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;2200.0000;1595.0000;2200.0000;7790742363008;Rubro: LACTEOS
000816;000816;LECHE LS DESCREMADA LARGA VIDA 1L;1329.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;2200.0000;1595.0000;2200.0000;7790742363107;Rubro: LACTEOS
000817;000817;LECHE LS PROTEIN LARGA VIDA 1L;1419.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1703.0000;2500.0000;7790742358608;Rubro: LACTEOS
000818;000818;LECHE LS ZERO LACTOSA LARGA VIDA 1L;1454.0000;0.0;12;7;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;3200.0000;1745.0000;3200.0000;7790742333605;Rubro: LACTEOS
000819;000819;LECHE LS ALMENDRA CAJA 1L;2016.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2419.0000;3500.0000;7790742340108;Rubro: LACTEOS
000820;000820;CINDOR CHOCOLATA 200ML;1747.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3100.0000;2096.0000;3100.0000;7791337007260;Rubro: LACTEOS
000821;000821;CREMA DE LECHE LS BATIR 200ML;1588.0000;0.0;12;7;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;3400.0000;1906.0000;3400.0000;7790742011701;Rubro: LACTEOS
000822;000822;RICOTTA LS VERDE 500G;2180.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;2616.0000;3900.0000;7790742114204;Rubro: LACTEOS
000823;000823;RICOTTA LS ROJA 500G;2190.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;4000.0000;2628.0000;4000.0000;7790742102805;Rubro: LACTEOS
000824;000824;QUESO CREMON LS LIGHT VERDE KG;9800.0000;0.0;12;7;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;15000.0000;11760.0000;15000.0000;852;Rubro: LACTEOS
000825;000825;QUESO CREMON LS DOBLE CREMA KG;9800.0000;0.0;12;7;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;15000.0000;11760.0000;15000.0000;8523;Rubro: LACTEOS
000826;000826;YOGUR LS FRUTILLA SACHET 900ML;2372.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;4200.0000;2846.0000;4200.0000;7791337008335;Rubro: LACTEOS
000827;000827;YOGUR LS VAINILLA SACHET 900ML;2372.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;4200.0000;2846.0000;4200.0000;7791337008311;Rubro: LACTEOS
000828;000828;LECHE LS REDUCIDA LACTOSA SACHET 1L;1059.0000;0.0;12;7;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;2300.0000;1271.0000;2300.0000;7790742352002;Rubro: LACTEOS
000829;000829;MARLBORO CRAFTED CONVERTIBLE 20;1647.0000;0.0;33;8;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;4000.0000;1976.0000;4000.0000;77993397;Rubro: CIGARRILLOS
000830;000830;PHILIP MORRIS COMUN 10;2079.0000;0.0;33;8;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;2495.0000;3900.0000;77981813;Rubro: CIGARRILLOS
000831;000831;PHILIP MORRIS CONVERTIBLE 12;2079.0000;0.0;33;8;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;2495.0000;3900.0000;77971913;Rubro: CIGARRILLOS
000832;000832;ALICANTE SABOR EN POLVO PANCETA;256.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;500.0000;307.0000;500.0000;7790150434857;Rubro: ALMACEN
000833;000833;ALICANTE SABOR EN POLVO 4 QUESOS;256.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;500.0000;307.0000;500.0000;7790150439357;Rubro: ALMACEN
000834;000834;BICARBONATO YUSPE 20G;200.0000;0.0;2;14;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;400.0000;240.0000;400.0000;1020;Rubro: MEDICAMENTOS
000835;000835;ALIKAL CLASICO X1;716.0000;0.0;2;14;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;859.0000;1600.0000;1021;Rubro: MEDICAMENTOS
000836;000836;TAFIROL 500 X1;198.0000;0.0;2;14;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;500.0000;238.0000;500.0000;837;Rubro: MEDICAMENTOS
000837;000837;ACTRON 400 X1;265.0000;0.0;2;14;1;2.0;0.2;0.2;1;0.0;0.0;0.0000;800.0000;318.0000;800.0000;837;Rubro: MEDICAMENTOS
000838;000838;IBUPROFENO 600 X1;98.0000;0.0;2;14;1;4.1;0.2;0.2;1;0.0;0.0;0.0000;500.0000;118.0000;500.0000;838;Rubro: MEDICAMENTOS
000839;000839;BUSCAPINA DUO X1;650.0000;0.0;2;14;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;780.0000;1600.0000;839;Rubro: MEDICAMENTOS
000840;000840;DICLOFENAC 100G X1;150.0000;0.0;2;14;1;2.3;0.2;0.2;1;0.0;0.0;0.0000;500.0000;180.0000;500.0000;840;Rubro: MEDICAMENTOS
000841;000841;MIGRAL  X1;440.0000;0.0;2;14;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;1100.0000;528.0000;1100.0000;841;Rubro: MEDICAMENTOS
000842;000842;KETEROLAC X1;205.0000;0.0;2;14;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;500.0000;246.0000;500.0000;842;Rubro: MEDICAMENTOS
000843;000843;OMEOPRAZOL X1;110.0000;0.0;2;14;1;3.5;0.2;0.2;1;0.0;0.0;0.0000;500.0000;132.0000;500.0000;843;Rubro: MEDICAMENTOS
000844;000844;ANDES ORIGEN IPA BOT 1L;2947.0000;0.0;3;1;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;4600.0000;3536.0000;4600.0000;7792798002757;Rubro: BEBIDAS
000845;000845;COCA COLA LIVIANA 1.5L;2166.0000;0.0;1;1;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3600.0000;2599.0000;3600.0000;7790895001451;Rubro: BEBIDAS
000846;000846;COCA COLA ZERO LATA 220CC;444.0000;0.0;1;1;1;2.2;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;533.0000;1400.0000;7790895642104;Rubro: BEBIDAS
000847;000847;CEPITA MANDARINA 330ML;555.0000;0.0;1;1;1;1.9;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;666.0000;1600.0000;7790895649271;Rubro: BEBIDAS
000848;000848;BAGGIO FRESH AGUA SABORIZADA MANZANA 1.5L;1142.0000;0.0;7;1;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1370.0000;1900.0000;7790036001647;Rubro: BEBIDAS
000849;000849;SANDWICH QUESO PALETA/SALAME;0.1000;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3000.0000;0.0000;3000.0000;5555;Rubro: ALMACEN
000850;000850;SANDWICH MILANESA X1;1900.0000;0.0;2;3;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;4000.0000;2280.0000;4000.0000;5556;Rubro: ALMACEN
000851;000851;PRITTY LIMON 500ML;714.0000;0.0;30;1;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;857.0000;1500.0000;7791913000623;Rubro: BEBIDAS
000852;000852;PRITTY LIMON 1.5L;1153.0000;0.0;30;1;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;2200.0000;1384.0000;2200.0000;7791913000265;Rubro: BEBIDAS
000853;000853;COFLER AIREADO LECHE 27G;1211.0000;0.0;10;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1800.0000;1453.0000;1800.0000;7790580103361;Rubro: GOLOSINAS
000854;000854;COFLER AIREADO BLANCO 27G;1211.0000;0.0;10;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1800.0000;1453.0000;1800.0000;7790580103378;Rubro: GOLOSINAS
000855;000855;TOFI NEGRO 28G;998.0000;0.0;10;5;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;2100.0000;1198.0000;2100.0000;77974631;Rubro: GOLOSINAS
000856;000856;CEREAL MIX FRUTILLA LIGHT 26G;552.0000;0.0;10;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;900.0000;662.0000;900.0000;77965370;Rubro: GOLOSINAS
000857;000857;CEREAL MIX FRUTILLA Y CHOCOLATE 26G;552.0000;0.0;10;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;900.0000;662.0000;900.0000;77981455;Rubro: GOLOSINAS
000858;000858;GAONA MINI BUDINES DDL 180G;1308.0000;0.0;7;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1570.0000;1900.0000;7798126073567;Rubro: GOLOSINAS
000859;000859;GAONA MINI BUDINES VAINILLA 180G;1308.0000;0.0;7;5;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1570.0000;1900.0000;7798126073550;Rubro: GOLOSINAS
000860;000860;SALCHICHON PRIMAVERA ANTENA KG;6760.0000;0.0;24;9;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;15000.0000;8112.0000;15000.0000;888;Rubro: FIAMBRERIA
000861;000861;MANTECA TONADITA 100G;1265.0000;0.0;24;9;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;2000.0000;1518.0000;2000.0000;7798060850019;Rubro: FIAMBRERIA
000862;000862;MOGUL PIECITOS 30G;309.0000;0.0;10;5;1;2.6;0.2;0.2;1;0.0;0.0;0.0000;1100.0000;371.0000;1100.0000;7790580617813;Rubro: GOLOSINAS
000863;000863;TOPLINE SEVEN FRUTA ROJO;417.0000;0.0;10;5;1;1.9;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;500.0000;1200.0000;77951113;Rubro: GOLOSINAS
000864;000864;GELATINA BC DURAZNO 18G;600.0000;0.0;10;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;720.0000;1000.0000;7790580144470;Rubro: ALMACEN
000865;000865;GELATINA BC FRUTILLA 18G;600.0000;0.0;10;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;720.0000;1000.0000;7790580143893;Rubro: ALMACEN
000866;000866;GALLETAS LINCOLN COCO 153G;1118.0000;0.0;10;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2000.0000;1342.0000;2000.0000;7622300742713;Rubro: GOLOSINAS
000867;000867;GALLETAS OREO MANI 118G;1365.0000;0.0;5;5;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1638.0000;2500.0000;7622202302862;Rubro: GOLOSINAS
000868;000868;MARLBORO CRAFTED COMUN 20;1647.0000;0.0;33;8;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;4000.0000;1976.0000;4000.0000;77987303;Rubro: CIGARRILLOS
000869;000869;CREMA DE LECHE LS BATIR 330ML;2293.0000;0.0;12;7;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;5000.0000;2752.0000;5000.0000;7790742141101;Rubro: LACTEOS
000870;000870;CREMA DE LECHE LS COCINAR 200ML;1633.0000;0.0;12;7;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;3100.0000;1960.0000;3100.0000;7790742141606;Rubro: LACTEOS
000871;000871;MANTECA LS CLASICA 200G;2400.0000;0.0;12;7;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;5100.0000;2880.0000;5100.0000;7793940054006;Rubro: LACTEOS
000872;000872;QUESO RALLADO LS PARMESANO 80G;1825.0000;0.0;12;7;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2190.0000;3500.0000;7790742223302;Rubro: LACTEOS
000873;000873;FINLANDIA LS VERDE ORIGINAL 180G;1727.0000;0.0;12;7;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;3400.0000;2072.0000;3400.0000;7790742321800;Rubro: LACTEOS
000874;000874;FINLANDIA LS AZUL CLASICO 180G;1727.0000;0.0;12;7;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;3400.0000;2072.0000;3400.0000;7790742321701;Rubro: LACTEOS
000875;000875;YOGUR LS GRAN COMPRA FRUTILLA 120G X1;472.0000;0.0;12;7;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;566.0000;1000.0000;7791337007161;Rubro: LACTEOS
000876;000876;YOGUR LS GRAN COMPRA VAINILLA 120G X1;472.0000;0.0;12;7;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;566.0000;1000.0000;7791337007178;Rubro: LACTEOS
000877;000877;YOGUR LS FRUTILLA 190G;1057.0000;0.0;12;7;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1268.0000;2400.0000;7791337007451;Rubro: LACTEOS
000878;000878;YOGUR LS VAINILLA 190G;1057.0000;0.0;12;7;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1268.0000;2400.0000;7791337007444;Rubro: LACTEOS
000879;000879;YOGUR LS CLASICO C/ CEREALES 159G;1701.0000;0.0;12;7;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;3200.0000;2041.0000;3200.0000;7791337007390;Rubro: LACTEOS
000880;000880;YOGUR LS YOGURISIMO NATURAL 190G;1565.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;1878.0000;2700.0000;7791337008601;Rubro: LACTEOS
000881;000881;YOGUR LS YOGURISIMO GRIEGO ARANDANOS 125G;2006.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2407.0000;3500.0000;7791337006959;Rubro: LACTEOS
000882;000882;YOGUR SER COLCHON FRUTILLA 175G;2289.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;2747.0000;3900.0000;7791337008588;Rubro: LACTEOS
000883;000883;YOGUR SER COLCHON DURAZNO 175G;2289.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;2747.0000;3900.0000;7791337008595;Rubro: LACTEOS
000884;000884;YOGUR LS YOGURISIMO BOTELLA FRUTILLA 190G;2401.0000;0.0;12;7;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;5300.0000;2881.0000;5300.0000;7791337009387;Rubro: LACTEOS
000885;000885;YOGUR LS YOGURISIMO BOTELLA VAINILLA 190G;2401.0000;0.0;12;7;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;5300.0000;2881.0000;5300.0000;7791337009356;Rubro: LACTEOS
000886;000886;YOGUR LS DESCREMADO C/ CEREALES 157G;1491.0000;0.0;12;7;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;3200.0000;1789.0000;3200.0000;7791337007697;Rubro: LACTEOS
000887;000887;YOGUR LS DESCREMADO FRUTILLA 900ML;1979.0000;0.0;12;7;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;4300.0000;2375.0000;4300.0000;7791337008380;Rubro: LACTEOS
000888;000888;SERENITO POSTRE LS VAINILLA 95G X1;1244.0000;0.0;12;7;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;2800.0000;1493.0000;2800.0000;7791337008434;Rubro: LACTEOS
000889;000889;CALSA LEVADURA CUBO FRESCA 50G X1;385.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;700.0000;462.0000;700.0000;7790813110401;Rubro: LACTEOS
000890;000890;ACTRON 600 X1;695.0000;0.0;2;14;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;834.0000;1600.0000;900;Rubro: MEDICAMENTOS
000891;000891;REFRIANEX COMPUESTO X1;425.0000;0.0;2;14;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;510.0000;1000.0000;901;Rubro: MEDICAMENTOS
000892;000892;QURAPLUS X1;375.0000;0.0;2;14;1;1.7;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;450.0000;1000.0000;902;Rubro: MEDICAMENTOS
000893;000893;NEXT RESFRIO X1;390.0000;0.0;2;14;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;900.0000;468.0000;900.0000;903;Rubro: MEDICAMENTOS
000894;000894;LAVANDINA GIGANTE 1L;943.0000;0.0;34;6;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;1132.0000;1500.0000;7790828104747;Rubro: LIMPIEZA E HIGIENE
000895;000895;PROCENEX LAVANDA 900ML;1302.0000;0.0;34;6;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1562.0000;1900.0000;7791130683524;Rubro: LIMPIEZA E HIGIENE
000896;000896;PROCENEX BRISA FLORAL 900ML;1302.0000;0.0;34;6;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1562.0000;1900.0000;7791130963343;Rubro: LIMPIEZA E HIGIENE
000897;000897;PROCENEX TROPICAL 900ML;1302.0000;0.0;34;6;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1562.0000;1900.0000;7791130963367;Rubro: LIMPIEZA E HIGIENE
000898;000898;GIGANTE JABON EN PAN 150G;567.0000;0.0;34;6;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;800.0000;680.0000;800.0000;7790828002067;Rubro: LIMPIEZA E HIGIENE
000899;000899;CAPPUCCINO LA VIRGINIA X1 12G;460.0000;0.0;34;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;700.0000;552.0000;700.0000;7790150160640;Rubro: ALMACEN
000900;000900;MATE COCIDO LITORAL 25S;1144.0000;0.0;34;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1700.0000;1373.0000;1700.0000;7790150260821;Rubro: ALMACEN
000901;000901;ALICANTE MIX SEMILLAS COCINAR;2108.0000;0.0;34;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3000.0000;2530.0000;3000.0000;7790150611128;Rubro: ALMACEN
000902;000902;ALICANTE MIX SEMILLAS ENSALADAS;2108.0000;0.0;34;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3000.0000;2530.0000;3000.0000;7790150611074;Rubro: ALMACEN
000903;000903;COCA COLA 2.25 DESC;2489.0000;0.0;1;1;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;5200.0000;2987.0000;5200.0000;7790895000997;Rubro: BEBIDAS
000904;000904;SPRITE 2.25 DESC;2489.0000;0.0;1;1;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;5200.0000;2987.0000;5200.0000;7790895001000;Rubro: BEBIDAS
000905;000905;AQUARIUS PERA 1.5L;1784.0000;0.0;1;1;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;3600.0000;2141.0000;3600.0000;7790895640476;Rubro: BEBIDAS
000906;000906;CEPITA NARANJA 1.5L;1552.0000;0.0;1;1;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;3800.0000;1862.0000;3800.0000;7790895641800;Rubro: BEBIDAS
000907;000907;POWERADE ROJO 995ML;1400.0000;0.0;1;1;1;1.6;0.2;0.2;1;0.0;0.0;0.0000;3600.0000;1680.0000;3600.0000;7790895006104;Rubro: BEBIDAS
000908;000908;POWERADE ROJO 500ML;888.0000;0.0;1;1;1;1.7;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1066.0000;2400.0000;7790895641183;Rubro: BEBIDAS
000909;000909;AQUARIUS POMELO 500ML;647.0000;0.0;1;1;1;2.1;0.2;0.2;1;0.0;0.0;0.0000;2000.0000;776.0000;2000.0000;7790895640469;Rubro: BEBIDAS
000910;000910;ADES MANZANA 200ML;497.0000;0.0;1;1;1;1.8;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;596.0000;1400.0000;7790895643743;Rubro: BEBIDAS
000911;000911;PATAGONIA AMBER LAGER 730NL BOT;3555.0000;0.0;3;1;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;5400.0000;4266.0000;5400.0000;7792798002351;Rubro: BEBIDAS
000912;000912;7 UP FREE ZERO 1.5L DESC;2059.0000;0.0;3;1;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2471.0000;3500.0000;7791813434412;Rubro: BEBIDAS
000913;000913;PATAGONIA 24.7 473CC LATA;2320.0000;0.0;3;1;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;3800.0000;2784.0000;3800.0000;7792798001972;Rubro: BEBIDAS
000914;000914;PEHUAMAR MANI PELADO 7G;1428.0000;0.0;28;12;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1714.0000;2500.0000;7790310983874;Rubro: SNACKS
000915;000915;PURE DE PAPAS PLENNA 100G;1000.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;1300.0000;1200.0000;1300.0000;7798186071688;Rubro: ALMACEN
000916;000916;ACEITE DE COCO WOLHEIN 160CC;4200.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;5900.0000;5040.0000;5900.0000;7798267841018;Rubro: ALMACEN
000917;000917;GRANOLA ZAFRAN 300G;2700.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3800.0000;3240.0000;3800.0000;7798187760918;Rubro: ALMACEN
000918;000918;STEVIA EN POLVO WOLHEIN 100G;3200.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;4500.0000;3840.0000;4500.0000;7798267840271;Rubro: ALMACEN
000919;000919;MANTEQUILLA MANI FITFRUITS 380G;2700.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;3240.0000;3900.0000;754697520869;Rubro: ALMACEN
000920;000920;STEVIA CON HOJAS WOLHEIM 15G;1100.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1320.0000;1600.0000;7798267840097;Rubro: ALMACEN
000921;000921;TE SAQUITO STEVIA WOLHEIM 20G;2500.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;3000.0000;3500.0000;7798267840028;Rubro: ALMACEN
000922;000922;TE SAQUITO HIERBAS WOLHEIM 20G;2500.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;3000.0000;3500.0000;7798267840073;Rubro: ALMACEN
000923;000923;YOGUR YOGURISIMO FRUTILLA 190G;1721.0000;0.0;12;7;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;3800.0000;2065.0000;3800.0000;7791337007611;Rubro: LACTEOS
000924;000924;YOGUR YOGURISIMO VAINILLA 190G;2183.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3800.0000;2620.0000;3800.0000;7791337007628;Rubro: LACTEOS
000925;000925;FINLANDIA LS NUEVO LIGHT 180G;1727.0000;0.0;12;7;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;2072.0000;3900.0000;7790742324009;Rubro: LACTEOS
000926;000926;YOGUR LS DESCREMADO VAINILLA 190G;1255.0000;0.0;12;7;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1506.0000;2400.0000;7791337007765;Rubro: LACTEOS
000927;000927;SERENITO LS VAINILLA ROCKLETS 120G;2209.0000;0.0;12;7;1;1.2;0.2;0.2;1;0.0;0.0;0.0000;4800.0000;2651.0000;4800.0000;7791337008472;Rubro: LACTEOS
000928;000928;SERENITO LS VAINILLA CHOCO BOMBA 120G;2671.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;4800.0000;3205.0000;4800.0000;7791337008489;Rubro: LACTEOS
000929;000929;DULCE DE LECHE LS CLASICO 250G;1393.0000;0.0;12;7;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;2900.0000;1672.0000;2900.0000;7790742104809;Rubro: LACTEOS
000930;000930;DULCE DE LECHE LS CLASICO 400G;2047.0000;0.0;12;7;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;4000.0000;2456.0000;4000.0000;7790742625304;Rubro: LACTEOS
000931;000931;DANETTE LS DULCE DE LECHE 95G X1;1868.0000;0.0;12;7;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3200.0000;2242.0000;3200.0000;7791337008083;Rubro: LACTEOS
000932;000932;YOGUR LS SER FRUTILLA SACHET 900G;3636.0000;0.0;12;7;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;6500.0000;4363.0000;6500.0000;7791337009639;Rubro: LACTEOS
000933;000933;YOGUR LS SER C/ CEREALES Y MIEL 166G;2565.0000;0.0;12;7;1;1.3;0.2;0.2;1;0.0;0.0;0.0000;5800.0000;3078.0000;5800.0000;7791337007666;Rubro: LACTEOS
000934;000934;QUESO BARRA DAMBO LA SERENISIMA KG;0.1000;0.0;12;9;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;18000.0000;0.0000;18000.0000;96;Rubro: FIAMBRERIA
000935;000935;LAYS FLAMIN HOT 30G;1038.0000;0.0;28;12;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;2600.0000;1246.0000;2600.0000;7790310985335;Rubro: SNACKS
000936;000936;CHEETOS QUESO 23G;730.0000;0.0;28;12;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;876.0000;1400.0000;7790310983157;Rubro: SNACKS
000937;000937;PEP RUEDITAS 40G;730.0000;0.0;28;12;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;876.0000;1400.0000;7790310920398;Rubro: SNACKS
