Codigo,Producto,Precio,Costo,Categorias,Stock,StockMinimo,CodigoBarras,Unidad,CantidadEnvase,Ubicacion
5EXT3-2001,5EXT3-2001,,32986.35,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN01,5FERR-AN01,,142365.22,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN02,5FERR-AN02,,109361.01,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN03,5FERR-AN03,,133375.92,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN04,5FERR-AN04,,56917.83,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN05,5FERR-AN05,,85761.38,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN06,5FERR-AN06,,66296.89,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN07,5FERR-AN07,,142726.45,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN08,5FERR-AN08,,164900.6,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AN09,5FERR-AN09,,36324.77,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-AV01,5FERR-AV01,,1290140.32,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA01,5FERR-BA01,,198018.74,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA02,5FERR-BA02,,223180.3,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA03,5FERR-BA03,,164202.23,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA04,5FERR-BA04,,164202.23,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA05,5FERR-BA05,,71995.48,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA06,5FERR-BA06,,106388.49,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA07,5FERR-BA07,,136544.95,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA08,5FERR-BA08,,191590.37,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-BA09,5FERR-BA09,,214867.46,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-ES01,5FERR-ES01,,398491.59,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-ES02,5FERR-ES02,,318016.23,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-ES03,5FERR-ES03,,503129.08,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERR-ES04,5FERR-ES04,,106074.72,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FERT-LI01,5FERT-LI01,,4469.67,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FICH-HTOO,5FICH-HTOO,,1050.93,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FICH-MTPC,5FICH-MTPC,,1050.93,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FICH-RICH,5FICH-RICH,,1323.11,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FICH-RICM,5FICH-RICM,,1323.11,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FICH-SIRH,5FICH-SIRH,,854.35,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FICH-SIRM,5FICH-SIRM,,854.35,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FIJA-0001,5FIJA-0001,,6121.73,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FIJO-PPR1,5FIJO-PPR1,,219.45,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FIJO-PPR2,5FIJO-PPR2,,186.53,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FIJO-PPR3,5FIJO-PPR3,,246.89,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FILL-1161,5FILL-1161,,1082.58,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FILL-1162,5FILL-1162,,954.58,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FILL-1163,5FILL-1163,,1082.58,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLAP-0001,5FLAP-0001,,3415.17,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLAP-0002,5FLAP-0002,,3415.17,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLAP-0003,5FLAP-0003,,3891.63,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLAP-0004,5FLAP-0004,,3415.17,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLAP-0005,5FLAP-0005,,3018.91,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLAP-0006,5FLAP-0006,,1844.23,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLAP-0007,5FLAP-0007,,1844.23,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLAP-0008,5FLAP-0008,,1844.23,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLEJ-0730,5FLEJ-0730,,44967.08,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLEJ-1402,5FLEJ-1402,,5053.13,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLOT-BO12,5FLOT-BO12,,13934.5,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLOT-BO34,5FLOT-BO34,,31993.49,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLOT-SIL1,5FLOT-SIL1,,6515.57,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLOT-SIL2,5FLOT-SIL2,,5520.77,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLOT-TAN1,5FLOT-TAN1,,9355.5,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLOT-TAN2,5FLOT-TAN2,,11321.32,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FLOT-YN00,5FLOT-YN00,,12360.03,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FOOO-8001,5FOOO-8001,,17209.65,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FORT-C001,5FORT-C001,,8596.37,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FORT-C002,5FORT-C002,,11206.66,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FORT-C003,5FORT-C003,,14472.82,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FORT-C004,5FORT-C004,,20451.52,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FORT-C005,5FORT-C005,,42143.5,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FTOO-0003,5FTOO-0003,,5482.37,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FTOO-0004,5FTOO-0004,,5048.98,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FTOO-0005,5FTOO-0005,,4913.65,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5FTOO-0007,5FTOO-0007,,9158.0,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0001,5GAOO-0001,,769.88,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0002,5GAOO-0002,,793.65,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0003,5GAOO-0003,,1856.11,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0004,5GAOO-0004,,1995.09,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0005,5GAOO-0005,,287.11,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0006,5GAOO-0006,,336.49,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0007,5GAOO-0007,,760.74,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0012,5GAOO-0012,,7651.18,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GAOO-0013,5GAOO-0013,,8911.13,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR11-0001,5GR11-0001,,113.39,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR11-0002,5GR11-0002,,325.51,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR11-0012,5GR11-0012,,60.36,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR11-0034,5GR11-0034,,65.84,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR11-0110,5GR11-0110,,640.05,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR11-0112,5GR11-0112,,221.28,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR11-0114,5GR11-0114,,195.68,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR33-0001,5GR33-0001,,55606.46,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR33-0002,5GR33-0002,,50718.95,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR33-0003,5GR33-0003,,67072.01,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR33-0004,5GR33-0004,,57530.04,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR38-PLU1,5GR38-PLU1,,13469.15,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GR38-PLU2,5GR38-PLU2,,17317.48,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GRAM-LAVA,5GRAM-LAVA,,637.21,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GROO-2050,5GROO-2050,,11089.08,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GROO-2052,5GROO-2052,,7543.29,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GROO-3391,5GROO-3391,,15393.32,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GROO-3392,5GROO-3392,,19241.65,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GSOO-0290,5GSOO-0290,,3745.13,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GSOO-1201,5GSOO-1201,,3103.27,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GSOO-12112,5GSOO-12112,,4189.5,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GSOO-12114,5GSOO-12114,,3339.16,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GSOO-1234,5GSOO-1234,,2322.42,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GUAN-LATE,5GUAN-LATE,,3636.91,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GUAN-MOTE,5GUAN-MOTE,,1008.93,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5GUAN-VAQU,5GUAN-VAQU,,9750.08,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5H130-0001,5H130-0001,,445567.44,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5H130-0002,5H130-0002,,497542.43,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5H150-0001,5H150-0001,,584000.97,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5H150-0002,5H150-0002,,618006.37,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5H400-MONO,5H400-MONO,,2924674.13,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDA2-1200,5HDA2-1200,,418833.61,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDAA-0710,5HDAA-0710,,109830.86,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDAA-0800,5HDAA-0800,,126879.85,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDAA-1200,5HDAA-1200,,155407.31,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDAA-2000,5HDAA-2000,,243343.15,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDAA-710K,5HDAA-710K,,128992.63,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDAA-L115,5HDAA-L115,,200311.24,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDBA-2020,5HDBA-2020,,82584.22,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDBA-2040,5HDBA-2040,,147471.82,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCA-2024,5HDCA-2024,,52105.07,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCC-0026,5HDCC-0026,,461108.47,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCC-1850,5HDCC-1850,,904249.5,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCC-2050,5HDCC-2050,,745709.97,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCC-2165A,5HDCC-2165A,,1232461.63,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCC-2165E,5HDCC-2165E,,1120828.09,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCO-0100,5HDCO-0100,,1361959.68,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCO-2024,5HDCO-2024,,472977.81,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCO-2050,5HDCO-2050,,595525.79,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDCO-3100,5HDCO-3100,,1272207.59,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDDE-0043,5HDDE-0043,,425107.02,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDDE-0052,5HDDE-0052,,441139.71,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDGE-2500,5HDGE-2500,,1042868.94,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDHC-1400,5HDHC-1400,,302728.99,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDHC-1800,5HDHC-1800,,410846.21,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDHC-2200,5HDHC-2200,,693915.65,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDME-0045,5HDME-0045,,300272.43,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDME-0052,5HDME-0052,,392730.13,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDME-0058,5HDME-0058,,326485.88,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDPC-1500,5HDPC-1500,,68818.27,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDPC-2000,5HDPC-2000,,88480.63,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDRM-0620,5HDRM-0620,,163028.54,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDRM-0800,5HDRM-0800,,182724.69,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDRM-1500,5HDRM-1500,,230562.26,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDSC-0400,5HDSC-0400,,86018.29,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDSC-1250,5HDSC-1250,,193735.84,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDSCA-0800,5HDSCA-0800,,158991.19,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDSL-160A,5HDSL-160A,,264555.58,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDSL-200A,5HDSL-200A,,385887.04,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDTA-020K,5HDTA-020K,,278111.67,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDTI-0500,5HDTI-0500,,89031.74,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDTI-0850,5HDTI-0850,,126961.82,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDTI-1050,5HDTI-1050,,221207.73,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HDTI-500K,5HDTI-500K,,113338.23,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HIDR-ABR2,5HIDR-ABR2,,56162.55,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HIDR-CBR3,5HIDR-CBR3,,207404.05,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HIDR-CHAL,5HIDR-CHAL,,48788.37,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HIDR-CHOS,5HIDR-CHOS,,74831.98,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5HSAT-0026,5HSAT-0026,,410374.42,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5IMHI-CD01,5IMHI-CD01,,7704.21,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5IMHI-NA01,5IMHI-NA01,,7704.21,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5IMHI-NO01,5IMHI-NO01,,7704.21,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0001,5JARD-0001,,1885.37,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0002,5JARD-0002,,1281.91,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0003,5JARD-0003,,5681.7,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0004,5JARD-0004,,2216.36,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0005,5JARD-0005,,1408.09,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0006,5JARD-0006,,11734.6,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0007,5JARD-0007,,7336.65,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0008,5JARD-0008,,9015.37,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JARD-0009,5JARD-0009,,8620.37,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-AD31,5JEVE-AD31,,488.27,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-ADA1,5JEVE-ADA1,,488.16,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-BAST,5JEVE-BAST,,396.83,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-ICOM,5JEVE-ICOM,,934.46,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-IUNI,5JEVE-IUNI,,744.28,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-TABA,5JEVE-TABA,,735.14,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-TARE,5JEVE-TARE,,409.63,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-TCIE,5JEVE-TCIE,,109.73,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-TO10,5JEVE-TO10,,837.54,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JEVE-TO20,5JEVE-TO20,,1569.01,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0001,5JROO-0001,,4098.06,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0002,5JROO-0002,,7303.73,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0003,5JROO-0003,,9734.04,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0004,5JROO-0004,,1922.91,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0005,5JROO-0005,,4471.12,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0006,5JROO-0006,,7786.5,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0007,5JROO-0007,,5191.61,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0008,5JROO-0008,,8852.62,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0009,5JROO-0009,,4866.11,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JROO-0010,5JROO-0010,,1195.96,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JS13-0001,5JS13-0001,,1713.48,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JS28-C002,5JS28-C002,,7676.78,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JS29-0001,5JS29-0001,,7055.43,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1701,5JSOO-1701,,2135.9,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1702,5JSOO-1702,,3275.16,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1703,5JSOO-1703,,4796.62,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1801,5JSOO-1801,,5465.91,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1802,5JSOO-1802,,6228.47,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1803,5JSOO-1803,,8894.68,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1804,5JSOO-1804,,16971.92,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1805,5JSOO-1805,,25447.82,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-1806,5JSOO-1806,,38052.87,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-5001,5JSOO-5001,,1437.35,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-5002,5JSOO-5002,,1868.92,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-5003,5JSOO-5003,,3255.05,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-5004,5JSOO-5004,,7985.83,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-5005,5JSOO-5005,,11937.59,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-5006,5JSOO-5006,,82827.92,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-6001,5JSOO-6001,,1206.93,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-6002,5JSOO-6002,,1521.47,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JSOO-7001,5JSOO-7001,,4952.06,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0001,5JX91-0001,,2201.02,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0002,5JX91-0002,,2201.02,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0003,5JX91-0003,,2256.59,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0004,5JX91-0004,,2256.59,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0005,5JX91-0005,,2314.65,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0006,5JX91-0006,,2314.65,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0007,5JX91-0007,,2431.18,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0008,5JX91-0008,,2673.93,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0009,5JX91-0009,,2673.93,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5JX91-0010,5JX91-0010,,2673.93,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0050,5KB06-0050,,18587.43,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0063,5KB06-0063,,24783.24,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0075,5KB06-0075,,34442.54,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0090,5KB06-0090,,49932.05,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0110,5KB06-0110,,73118.22,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0125,5KB06-0125,,96439.09,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0140,5KB06-0140,,117104.6,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0160,5KB06-0160,,151547.13,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0200,5KB06-0200,,233785.88,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0250,5KB06-0250,,365090.8,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB06-0315,5KB06-0315,,577941.77,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0050,5KB10-0050,,30286.35,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0063,5KB10-0063,,37117.12,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0075,5KB10-0075,,46526.28,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0090,5KB10-0090,,76543.24,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0110,5KB10-0110,,113063.86,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0125,5KB10-0125,,148102.88,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0140,5KB10-0140,,184257.91,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0160,5KB10-0160,,242444.62,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0200,5KB10-0200,,371286.61,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0250,5KB10-0250,,577249.07,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KB10-0315,5KB10-0315,,909956.19,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KBC0-0110,5KBC0-0110,,68577.2,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KBC0-0160,5KBC0-0160,,112813.72,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KBC0-0200,5KBC0-0200,,170827.25,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KBC0-0250,5KBC0-0250,,261070.52,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KBC0-0315,5KBC0-0315,,413310.34,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KITT-0001,5KITT-0001,,47640.6,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KITT-0002,5KITT-0002,,89339.83,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KRON-0001,5KRON-0001,,1954.24,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KRON-0002,5KRON-0002,,2114.58,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KRON-0003,5KRON-0003,,2813.64,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KRON-0004,5KRON-0004,,5609.52,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5KRON-0005,5KRON-0005,,8883.26,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0001,5L100-0001,,267.0,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0002,5L100-0002,,298.27,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0003,5L100-0003,,409.63,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0005,5L100-0005,,590.67,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0006,5L100-0006,,1431.86,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0007,5L100-0007,,1633.01,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0008,5L100-0008,,704.32,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0009,5L100-0009,,429.75,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0010,5L100-0010,,830.23,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0011,5L100-0011,,954.58,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0012,5L100-0012,,1530.61,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0013,5L100-0013,,462.66,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0014,5L100-0014,,747.94,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0015,5L100-0015,,991.15,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0016,5L100-0016,,2346.2,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
5L100-0017,5L100-0017,,331.38,LIMPIEZA E HIGIENE,0,0,,Unidades,0,
